500	0.00217927997510305
497	0.00224018260873864
494	0.00228003382443132
491	0.00235895326495037
488	0.00242790020991398
485	0.00251594535598599
482	0.00256801256792967
479	0.00263620098009962
476	0.00270766621926405
473	0.00279870318256264
470	0.00285394881055882
467	0.0029640680512351
464	0.00303396266182333
461	0.00315324703477319
458	0.0032716767475888
455	0.00337813362306064
452	0.00348178310174765
449	0.00361498830713759
446	0.00374369420297075
443	0.00389047674556773
440	0.00407089908874675
437	0.004181954527169
434	0.00436514445111836
431	0.00448870860862444
428	0.00465730829369356
425	0.0047477101283832
422	0.00489214472544259
419	0.00506253648014438
416	0.00523337484135444
413	0.00543160100622572
410	0.00563756657841193
407	0.00589651163632735
404	0.00613904956227248
401	0.00641619289117535
398	0.00674906003709829
395	0.00711824859116467
392	0.00751602360429348
389	0.00801466412382609
386	0.00856250807508207
383	0.00921273019041473
380	0.00992678263364876
377	0.0106486747536048
374	0.0115267376569673
371	0.0124498166490115
368	0.0134522772919531
365	0.0145326423081062
362	0.015704614265087
359	0.0169121441211825
356	0.0182726478591251
353	0.0196987514312451
350	0.0212932850087784
347	0.0231229594887592
344	0.024972421500417
341	0.0269728212130528
338	0.0290386855571122
335	0.0312443965525219
332	0.0334115956304564
329	0.0354485026303198
326	0.0375338546363952
323	0.0396146363790386
320	0.0418873678982894
317	0.0444269784750976
314	0.0471985390199892
311	0.0503301926465394
308	0.0537817559911959
305	0.0574098652889959
302	0.0614313466752824
299	0.066254967458877
296	0.0720482031417174
293	0.0798316089238006
290	0.0894896535152449
287	0.10139702269163
284	0.114317602250609
281	0.126275186085734
278	0.13503066478594
275	0.142182960431608
272	0.14616283492108
269	0.147177177075285
266	0.143934739921933
263	0.137587935686309
260	0.129383990054266
257	0.120928168702517
254	0.112957633993955
251	0.106488948737778
248	0.10297285160558
245	0.104263186031525
242	0.111860938660649
239	0.127048348484543
