500	0.00267395286588032
497	0.00271432568500425
494	0.00278142457015957
491	0.00280953714549829
488	0.00287226230805545
485	0.00293323075359361
482	0.00302538537797724
479	0.00309469038507865
476	0.00317785472909616
473	0.00322709111547196
470	0.00331779500466247
467	0.0034020402967014
464	0.00349459041181263
461	0.00360383430791151
458	0.00372736230396156
455	0.00379855098586501
452	0.00392489453140202
449	0.00403790008178704
446	0.00415960796480533
443	0.00429183890224841
440	0.00440402032720555
437	0.00458576384643388
434	0.00474725004444868
431	0.00488701801772072
428	0.00507890024649195
425	0.00518937608235874
422	0.00534614624000151
419	0.00549205588621374
416	0.00565570262117729
413	0.00581872985984843
410	0.00601728006481837
407	0.0062374014538099
404	0.006480714597244
401	0.00682928093481656
398	0.00713704786513157
395	0.00752355894198514
392	0.00794775702129318
389	0.00839761997042325
386	0.00896272261300258
383	0.00957416353433246
380	0.0102650600816767
377	0.0110259810160686
374	0.0118601534267861
371	0.0128283249096474
368	0.0138257925235777
365	0.0148397186688331
362	0.015978624437206
359	0.0172126727201627
356	0.0185566684476646
353	0.0199895497721481
350	0.0215644285744786
347	0.0233717643719928
344	0.0251888845186459
341	0.0271435581557545
338	0.0292210356380154
335	0.0313758530118456
332	0.0335247344959184
329	0.0355649650698278
326	0.0376777791326695
323	0.0397718374499688
320	0.042049434315887
317	0.0445001986634503
314	0.047223096377049
311	0.0503215197613019
308	0.0537641731698103
305	0.0573842694150161
302	0.0614736551388341
299	0.0663908359354776
296	0.0722023977663323
293	0.0798628759667606
290	0.0894663371289774
287	0.101310915264408
284	0.11415419065229
281	0.126045048072362
278	0.134762058047376
275	0.141853346935707
272	0.145798368152281
269	0.146781522959795
266	0.14344890997055
263	0.137081445539554
260	0.128829270893482
257	0.120446282263638
254	0.112493934376687
251	0.105980248137212
248	0.102456407132582
245	0.103742676436437
242	0.111211072368932
239	0.126318061044296
