500	0.00272926788935916
497	0.00279371588296097
494	0.0028486362348763
491	0.00288924831352306
488	0.00295516971968502
485	0.00299481157505882
482	0.00305641370534963
479	0.00314849923762488
476	0.00322919581583085
473	0.00329593467900303
470	0.0033726727183362
467	0.00347764922822304
464	0.00359803532851358
461	0.00366517981534802
458	0.00380468373184974
455	0.00391263106017127
452	0.00402516039287472
449	0.00410588216533536
446	0.00423148936284964
443	0.00441625173720555
440	0.00457302360458793
437	0.00477568173083949
434	0.00488271813125494
431	0.00497119260820086
428	0.0050964415003533
425	0.00529136762668164
422	0.00545512028449965
419	0.00557468243607563
416	0.00573084782891834
413	0.00592463926914137
410	0.00609069242012494
407	0.00636140474698491
404	0.00658785334975577
401	0.0068949526983068
398	0.00717486420097103
395	0.00753820573046436
392	0.00801543295311468
389	0.00847367394948171
386	0.00902031093017843
383	0.00963495053380503
380	0.0103581201821305
377	0.0111466544902323
374	0.0120289166779801
371	0.0129936629634034
368	0.0140272185979226
365	0.0151205786861864
362	0.0162833292034645
359	0.0174771620853894
356	0.0187734333125663
353	0.0202232991900878
350	0.0217803751914076
347	0.0235803367201341
344	0.0254484965799188
341	0.0274275401030384
338	0.0295212486592233
335	0.031701690298076
332	0.033854110780841
329	0.0359539097869541
326	0.038037393523105
323	0.0401814250648016
320	0.0424445098503939
317	0.0449169052188839
314	0.0476291362004344
311	0.050730633641166
308	0.0541684851008416
305	0.0577904328532255
302	0.0617897924606602
299	0.0667139479903504
296	0.0725498277402219
293	0.0803233022070834
290	0.0899955190597394
287	0.101959443950638
284	0.114882306582593
281	0.126865069814992
278	0.135642774050483
275	0.142821108439158
272	0.14683891744064
269	0.147916286686429
266	0.144626912317711
263	0.138303464568428
260	0.130119726334464
257	0.12170431345209
254	0.113718972406231
251	0.10725360634629
248	0.103627693305682
245	0.104872139495497
242	0.112461018261886
239	0.127587283110618
